title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
Product Management IC4,https://www.naukri.com/job-listings-product-management-ic4-microsoft-india-r-and-d-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-4-to-7-years-250124501736,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,4-7 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",The Purview Customer Experience Engineering (CxE) Customer Acceleration Team engages...,Product management,Product engineering,data loss prevention,Product service,Deployment,Management,Subject matter expertise,Continuous improvement,5 Days Ago
"Manager, Product Support",https://www.naukri.com/job-listings-manager-product-support-alphasense-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-3-to-5-years-250124500358,,Alphasense,https://www.naukri.com/alphasense-jobs-careers-5259568,https://www.ambitionbox.com/reviews/alphasense-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,17  Reviews,3-5 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","Experience with any / all of the following: Intercom, Salesforce, JIRA",Operational excellence,Performance management,Equity research,Incident management,Customer support,Troubleshooting,Operations,Technical support,6 Days Ago
Product Manager - IIM/ISB/SP Jain/FMS/MDI/XLRI,https://www.naukri.com/job-listings-product-manager-iim-isb-sp-jain-fms-mdi-xlri-lotus-interworks-inc-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-bangalore-bengaluru-delhi-ncr-0-to-5-years-210124903160,,Lotus Interworks Inc,https://www.naukri.com/lotus-interworks-jobs-careers-4793444,https://www.ambitionbox.com/reviews/lotus-interworks-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.3,36  Reviews,0-5 Yrs,Not disclosed,"Temp. WFH - Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Bangalore/Bengaluru, Delhi / NCR","US Shift (PST- 7pm to 4am).  Masters degree in Computer Science, Engineering, or a rela...",product management,IT Product Management,machine learning technologies,Agile methodologies,product development,Online Product Management,Development,IBS,9 Days Ago
Product Manager - IIM / ISB / SP Jain/ FMS / MDI / XLRI,https://www.naukri.com/job-listings-product-manager-iim-isb-sp-jain-fms-mdi-xlri-lotus-interworks-inc-kolkata-mumbai-hyderabad-secunderabad-pune-ahmedabad-chennai-delhi-ncr-bangalore-bengaluru-0-to-5-years-210124903158,,Lotus Interworks Inc,https://www.naukri.com/lotus-interworks-jobs-careers-4793444,https://www.ambitionbox.com/reviews/lotus-interworks-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.3,36  Reviews,0-5 Yrs,Not disclosed,"Temp. WFH - Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Delhi / NCR, Bangalore/Bengaluru","US Shift (PST- 7pm to 4am). Work from Home Masters degree in Computer Science, Engineer...",Product Management,product strategy,product development,Agile,machine learning,Machine,FMS,Management,9 Days Ago
Product Owner - Banking Operations,https://www.naukri.com/job-listings-product-owner-banking-operations-barclays-pune-9-to-14-years-310124007241,https://img.naukimg.com/logo_images/groups/v1/163818.gif,Barclays,https://www.naukri.com/barclays-jobs-careers-212359,https://www.ambitionbox.com/reviews/barclays-shared-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,1084  Reviews,9-14 Yrs,Not disclosed,Pune,"Previous experience building, managing, prioritising and maintaining Product backlogs E...",Confluence,product owner,Agile,Scrum,JIRA,Product Management,Product Roadmap,SDLC,Few Hours Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-syngenta-global-pune-6-to-8-years-300124502018,https://img.naukimg.com/logo_images/groups/v1/1100752.gif,Syngenta,https://www.naukri.com/syngenta-jobs-careers-4411,https://www.ambitionbox.com/reviews/syngenta-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,749  Reviews,6-8 Yrs,Not disclosed,Pune,Green knowledge: minimal bachelor s degree in floriculture or equivalent knowledge gain...,Product management,Supply chain,SAP,Claims,Analytical,Demand management,Digital marketing,Portfolio management,1 Day Ago
"Team Lead, Product Management",https://www.naukri.com/job-listings-team-lead-product-management-fiserv-india-pvt-ltd-pune-8-to-10-years-300124501458,https://img.naukimg.com/logo_images/groups/v1/240920.gif,Fiserv,https://www.naukri.com/fiserv-jobs-careers-27654,https://www.ambitionbox.com/reviews/fiserv-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,1933  Reviews,8-10 Yrs,Not disclosed,Pune,Serve as conduit with Scrum Master between delivery team and PM . Need to participate i...,Product management,Business process,Backend,Law enforcement,Bloomberg,Social media,Billing,Troubleshooting,1 Day Ago
CRM Manager (Marketing Cloud),https://www.naukri.com/job-listings-crm-manager-marketing-cloud-barclays-pune-8-to-13-years-290124004812,https://img.naukimg.com/logo_images/groups/v1/163818.gif,Barclays,https://www.naukri.com/barclays-jobs-careers-212359,https://www.ambitionbox.com/reviews/barclays-shared-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,1084  Reviews,8-13 Yrs,Not disclosed,Pune,What will you be doing??The role holder will proactively seek and identify ways to as...,CRM Management,Marketing Automation,Salesforce Marketing Cloud,Salesforce CRM,Marketing Cloud,Agile Framework,Agile Methodology,Crm Tool,2 Days Ago
"Professional, Product Management",https://www.naukri.com/job-listings-professional-product-management-ingram-micro-i-pvt-ltd-mumbai-3-to-6-years-290124502784,https://img.naukimg.com/logo_images/groups/v1/223522.gif,Ingram Micro,https://www.naukri.com/ingram-micro-jobs-careers-1225,https://www.ambitionbox.com/reviews/ingram-micro-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,548  Reviews,3-6 Yrs,Not disclosed,Mumbai,Cloud Practitioner Certificate or Cloud Associate certification will be preferredVariou...,Product management,B2B,Sales,NPD,Strategic partnerships,Cloud,Strategic alliances,AWS,1 Day Ago
Manager - Product Management,https://www.naukri.com/job-listings-manager-product-management-gep-mumbai-navi-mumbai-6-to-8-years-250124500593,https://img.naukimg.com/logo_images/groups/v1/1711838.gif,GEP,https://www.naukri.com/gep-jobs-careers-21647,https://www.ambitionbox.com/reviews/gep-worldwide-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,765  Reviews,6-8 Yrs,Not disclosed,"Mumbai, Navi Mumbai",Provide an active role in mitigating impediments impacting successful team completion o...,Product management,Procurement,Computer science,Time management,Analytical,Agile,Scrum,Risk management,6 Days Ago
Group Product Manager - Derma,https://www.naukri.com/job-listings-group-product-manager-derma-alkem-laboratories-mumbai-maharashtra-6-to-8-years-240124011104,https://img.naukimg.com/logo_images/groups/v1/238962.gif,Alkem Laboratories,https://www.naukri.com/alkem-laboratories-jobs-careers-112089,https://www.ambitionbox.com/reviews/alkem-laboratories-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,2589  Reviews,6-8 Yrs,Not disclosed,"Mumbai, Maharashtra",Monitoring business performance and external environment via appropriate tools to deliv...,Product Management,Product Marketing,Marketing Campaigns,Group Product Management,Marketing,Dermatology,Management,Campaigns,6 Days Ago
Product Lead (Merchant Acquiring - POS),https://www.naukri.com/job-listings-product-lead-merchant-acquiring-pos-financial-software-systems-kolkata-bhopal-mumbai-new-delhi-hyderabad-secunderabad-chennai-bangalore-bengaluru-5-to-8-years-180124500549,,Financial Software Systems,https://www.naukri.com/financial-20software-20systems-jobs-careers-2700964,https://www.ambitionbox.com/reviews/financial-software-systems-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,641  Reviews,5-8 Yrs,Not disclosed,"Kolkata, Bhopal, Mumbai, New Delhi, Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",Bachelor s degree in related field or equivalent work experience . 5 plus years of rela...,Product management,Computer science,Product engineering,Sales operations,Merchant acquiring,Analytical,Agile,Operations,13 Days Ago
Product Lead (Consumer mobile app),https://www.naukri.com/job-listings-product-lead-consumer-mobile-app-financial-software-systems-kolkata-bhopal-mumbai-new-delhi-hyderabad-secunderabad-chennai-bangalore-bengaluru-5-to-8-years-180124500548,,Financial Software Systems,https://www.naukri.com/financial-20software-20systems-jobs-careers-2700964,https://www.ambitionbox.com/reviews/financial-software-systems-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,641  Reviews,5-8 Yrs,Not disclosed,"Kolkata, Bhopal, Mumbai, New Delhi, Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru","We are looking for an experienced Product Lead, with experience managing the developm...",Analytical skills,Interpersonal skills,Product Lead,Banking,Agile,Manager Technology,Scrum,Management,13 Days Ago
Product Associate,https://www.naukri.com/job-listings-product-associate-financial-software-systems-kolkata-bhopal-mumbai-new-delhi-hyderabad-secunderabad-chennai-bangalore-bengaluru-1-to-4-years-180124500547,,Financial Software Systems,https://www.naukri.com/financial-20software-20systems-jobs-careers-2700964,https://www.ambitionbox.com/reviews/financial-software-systems-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,641  Reviews,1-4 Yrs,Not disclosed,"Kolkata, Bhopal, Mumbai, New Delhi, Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",Bachelor s degree in related field or equivalent work experience . 1 plus years of rela...,Computer science,Product engineering,Web technologies,Sales operations,Analytical,Product Lead,Agile,Scrum,13 Days Ago
Principle Product Lead (Merchant Acquiring),https://www.naukri.com/job-listings-principle-product-lead-merchant-acquiring-financial-software-systems-kolkata-bhopal-mumbai-new-delhi-hyderabad-secunderabad-chennai-bangalore-bengaluru-8-to-11-years-180124500543,,Financial Software Systems,https://www.naukri.com/financial-20software-20systems-jobs-careers-2700964,https://www.ambitionbox.com/reviews/financial-software-systems-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,641  Reviews,8-11 Yrs,Not disclosed,"Kolkata, Bhopal, Mumbai, New Delhi, Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",Bachelor s degree in related field or equivalent work experience . 8 plus years of rela...,Product management,Computer science,Product engineering,Sales operations,Merchant acquiring,Analytical,Manager Technology,Operations,13 Days Ago
Principle Product Lead (Issuance),https://www.naukri.com/job-listings-principle-product-lead-issuance-financial-software-systems-kolkata-bhopal-mumbai-new-delhi-hyderabad-secunderabad-chennai-bangalore-bengaluru-8-to-10-years-180124500542,,Financial Software Systems,https://www.naukri.com/financial-20software-20systems-jobs-careers-2700964,https://www.ambitionbox.com/reviews/financial-software-systems-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,641  Reviews,8-10 Yrs,Not disclosed,"Kolkata, Bhopal, Mumbai, New Delhi, Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",Bachelor s degree in related field or equivalent work experience . 8 plus years of rela...,Product management,Computer science,Product engineering,Sales operations,Analytical,Manager Technology,Scrum,Operations,13 Days Ago
Principle Product Lead,https://www.naukri.com/job-listings-principle-product-lead-financial-software-systems-kolkata-bhopal-mumbai-new-delhi-hyderabad-secunderabad-chennai-bangalore-bengaluru-8-to-9-years-180124500541,,Financial Software Systems,https://www.naukri.com/financial-20software-20systems-jobs-careers-2700964,https://www.ambitionbox.com/reviews/financial-software-systems-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,641  Reviews,8-9 Yrs,Not disclosed,"Kolkata, Bhopal, Mumbai, New Delhi, Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",Experience in independently managing product as part of a product organization and havi...,Product management,Computer science,Product engineering,Sales operations,Analytical,Reconciliation,Manager Technology,Operations,13 Days Ago
Senior / Junior Product Manager,https://www.naukri.com/job-listings-senior-junior-product-manager-samunnati-financial-intermediation-service-private-limited-mumbai-hyderabad-secunderabad-chennai-bangalore-bengaluru-5-to-7-years-310124501015,,Samunnati Financial Intermediation  Service,https://www.naukri.com/samunnati-financial-intermediation-service-jobs-careers-3977508,https://www.ambitionbox.com/reviews/samunnati-financial-intermediation-and-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.5,481  Reviews,5-7 Yrs,Not disclosed,"Mumbai, Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",Senior one with around 8-10 years of experience. While he needs to have the skill se...,Training,Trade,SIDE,Quality standards,Sales,Client relationship management,Product presentation,Legal,Just Now
EPM Hyperion Consultant,https://www.naukri.com/job-listings-epm-hyperion-consultant-oracle-hyderabad-telangana-bengaluru-5-to-10-years-230124005794,https://img.naukimg.com/logo_images/groups/v1/18850.gif,Oracle,https://www.naukri.com/oracle-jobs-careers-6101,https://www.ambitionbox.com/reviews/oracle-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,4300  Reviews,5-10 Yrs,Not disclosed,"Hyderabad, Telangana, Bengaluru","Join Oracle, the Pioneer in Enterprise Cloud Innovation!At Oracle, we are dedicated to...",EPM,Hyperion Financial Management,Hyperion,Fccs,HFM,Consulting,Hyperion Essbase,Fcc,8 Days Ago
Business Requirements Analysis-Business Architect,https://www.naukri.com/job-listings-business-requirements-analysis-business-architect-accenture-solutions-pvt-ltd-bangalore-bengaluru-10-to-12-years-230124909040,https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,45798  Reviews,10-12 Yrs,Not disclosed,Bangalore/Bengaluru,Project Role :Business Architect Project Role Description :Define opportunities to crea...,Business solutions,Business case,Business development,educational qualification,product development,casualty,Education,Requirements,8 Days Ago
Salesforce Lightning Web Components-Software Product Development Lead,https://www.naukri.com/job-listings-salesforce-lightning-web-components-software-product-development-lead-accenture-solutions-pvt-ltd-bangalore-bengaluru-10-to-12-years-230124909035,https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,45798  Reviews,10-12 Yrs,Not disclosed,Bangalore/Bengaluru,Project Role :Software Product Development Lead Project Role Description :Lead cross-fu...,Solution design,Software product development,Sales process,Cost,Salesforce,Web technologies,Lightning,Sales,8 Days Ago
Senior Principal Product Manager,https://www.naukri.com/job-listings-senior-principal-product-manager-ibm-india-pvt-limited-bangalore-bengaluru-15-to-19-years-230124903747,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,15-19 Yrs,Not disclosed,Bangalore/Bengaluru,Required Technical and Professional Expertise . Atleast 5+ years of relevant experience...,Product management,Engineering services,Open stack,NFV/SDN,Product planning,pricing strategy,Market research,Catering,8 Days Ago
